latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.79965,12.2274885,82.0,7200,Europe/Rome,GMT+2

time,temperature_2m (°C),precipitation (mm),snowfall (cm),rain (mm),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-06-28T14:00,29.8,0.00,0.00,0.00,33.6,6.4,196,17.3
2024-06-28T15:00,30.0,0.00,0.00,0.00,35.1,7.6,199,18.7
2024-06-28T16:00,30.1,0.00,0.00,0.00,34.7,5.1,219,19.1
2024-06-28T17:00,30.2,0.00,0.00,0.00,34.0,5.2,205,13.7
2024-06-28T18:00,29.9,0.00,0.00,0.00,33.8,4.1,195,13.3
2024-06-28T19:00,29.1,0.00,0.00,0.00,33.6,4.5,151,10.1
2024-06-28T20:00,27.0,0.00,0.00,0.00,32.0,7.0,145,13.0
2024-06-28T21:00,24.4,0.00,0.00,0.00,28.8,6.8,183,13.0
2024-06-28T22:00,23.4,0.00,0.00,0.00,27.8,4.0,280,7.9
2024-06-28T23:00,22.8,0.00,0.00,0.00,27.0,3.6,315,5.4
2024-06-29T00:00,22.4,0.00,0.00,0.00,26.4,3.2,333,5.0
2024-06-29T01:00,22.1,0.00,0.00,0.00,26.1,2.0,315,5.4
2024-06-29T02:00,21.6,0.00,0.00,0.00,25.2,2.8,320,6.8
2024-06-29T03:00,22.3,0.00,0.00,0.00,25.8,3.6,315,10.4
2024-06-29T04:00,21.5,0.00,0.00,0.00,25.0,3.1,324,8.6
2024-06-29T05:00,20.8,0.00,0.00,0.00,23.8,4.4,325,9.4
2024-06-29T06:00,20.6,0.00,0.00,0.00,23.2,5.6,333,11.2
2024-06-29T07:00,22.4,0.00,0.00,0.00,25.6,5.2,326,11.2
2024-06-29T08:00,25.1,0.00,0.00,0.00,28.9,3.3,354,10.4
2024-06-29T09:00,27.0,0.00,0.00,0.00,31.0,1.3,34,9.0
2024-06-29T10:00,28.4,0.00,0.00,0.00,33.1,0.8,117,9.0
2024-06-29T11:00,29.5,0.00,0.00,0.00,34.7,3.6,127,12.6
2024-06-29T12:00,30.3,0.00,0.00,0.00,35.8,5.0,120,15.1
2024-06-29T13:00,30.7,0.00,0.00,0.00,36.3,6.3,114,17.3
2024-06-29T14:00,31.4,0.00,0.00,0.00,37.6,5.4,143,16.9
2024-06-29T15:00,31.4,0.00,0.00,0.00,37.2,7.7,191,19.4
2024-06-29T16:00,31.3,0.00,0.00,0.00,36.5,8.6,165,19.8
2024-06-29T17:00,30.2,0.00,0.00,0.00,33.8,10.9,171,23.0
2024-06-29T18:00,28.9,0.00,0.00,0.00,32.9,6.9,141,23.0
2024-06-29T19:00,27.6,0.00,0.00,0.00,31.9,6.6,209,14.0
2024-06-29T20:00,27.0,0.00,0.00,0.00,32.6,1.9,292,16.2
2024-06-29T21:00,25.1,0.00,0.00,0.00,28.9,8.3,85,15.1
2024-06-29T22:00,25.1,0.00,0.00,0.00,29.5,3.3,6,14.0
2024-06-29T23:00,23.0,0.00,0.00,0.00,27.1,4.0,333,7.6
2024-06-30T00:00,22.9,0.00,0.00,0.00,26.9,3.7,331,6.5
2024-06-30T01:00,23.4,0.00,0.00,0.00,27.3,5.2,348,9.0
2024-06-30T02:00,22.5,0.00,0.00,0.00,25.7,7.3,327,13.0
2024-06-30T03:00,22.3,0.00,0.00,0.00,26.1,2.9,353,5.4
2024-06-30T04:00,21.9,0.00,0.00,0.00,25.0,6.1,360,8.6
2024-06-30T05:00,21.8,0.00,0.00,0.00,24.8,6.1,62,9.7
2024-06-30T06:00,21.7,0.00,0.00,0.00,24.7,5.4,48,9.4
2024-06-30T07:00,22.9,0.00,0.00,0.00,26.0,6.8,25,11.2
2024-06-30T08:00,24.1,0.00,0.00,0.00,27.3,7.7,53,16.2
2024-06-30T09:00,25.2,0.00,0.00,0.00,28.2,9.9,71,20.9
2024-06-30T10:00,26.3,0.00,0.00,0.00,29.2,10.6,80,23.0
2024-06-30T11:00,26.9,1.30,0.00,1.30,30.0,9.5,79,23.4
2024-06-30T12:00,27.0,2.90,0.00,2.90,31.5,6.1,93,22.7
2024-06-30T13:00,26.6,2.70,0.00,2.70,31.3,4.1,285,18.4
2024-06-30T14:00,27.1,0.80,0.00,0.80,31.7,5.0,330,21.6
2024-06-30T15:00,29.2,0.10,0.00,0.10,31.8,13.4,211,28.1
2024-06-30T16:00,29.3,0.00,0.00,0.00,31.0,12.9,216,28.1
2024-06-30T17:00,28.9,0.00,0.00,0.00,29.5,15.1,220,30.2
2024-06-30T18:00,28.2,0.00,0.00,0.00,29.0,13.8,227,31.0
2024-06-30T19:00,27.6,0.00,0.00,0.00,29.8,8.2,218,26.6
2024-06-30T20:00,26.1,0.00,0.00,0.00,29.4,5.2,192,16.2
2024-06-30T21:00,24.9,0.00,0.00,0.00,27.6,6.3,156,9.7
2024-06-30T22:00,24.4,0.00,0.00,0.00,27.2,3.8,107,7.9
2024-06-30T23:00,22.0,0.00,0.00,0.00,24.8,5.4,48,5.8
2024-07-01T00:00,21.9,0.00,0.00,0.00,24.1,9.7,42,15.1
2024-07-01T01:00,21.7,0.00,0.00,0.00,23.6,10.8,53,19.4
2024-07-01T02:00,21.2,0.00,0.00,0.00,23.6,7.4,43,18.4
2024-07-01T03:00,21.0,0.00,0.00,0.00,23.6,6.3,31,11.2
2024-07-01T04:00,20.8,0.00,0.00,0.00,23.3,6.8,25,12.2
2024-07-01T05:00,20.6,0.00,0.00,0.00,22.9,6.6,29,12.2
2024-07-01T06:00,20.6,0.00,0.00,0.00,22.8,6.9,28,13.0
2024-07-01T07:00,20.8,5.20,0.00,5.20,22.2,12.4,324,22.7
2024-07-01T08:00,20.6,2.80,0.00,2.80,22.7,8.1,21,24.8
2024-07-01T09:00,21.8,0.10,0.00,0.10,23.8,9.3,54,20.5
2024-07-01T10:00,23.1,0.00,0.00,0.00,25.6,5.4,48,20.5
2024-07-01T11:00,23.9,0.00,0.00,0.00,26.1,6.5,71,16.2
2024-07-01T12:00,25.3,0.20,0.00,0.20,28.0,5.8,94,18.7
2024-07-01T13:00,25.6,0.00,0.00,0.00,28.5,6.5,90,17.6
2024-07-01T14:00,25.4,1.20,0.00,1.20,28.9,5.6,105,19.4
2024-07-01T15:00,26.6,0.50,0.00,0.50,30.4,9.4,67,23.8
2024-07-01T16:00,23.9,1.40,0.00,1.40,26.6,6.1,87,22.7
2024-07-01T17:00,22.8,1.30,0.00,1.30,24.7,12.3,38,24.5
2024-07-01T18:00,23.2,0.00,0.00,0.00,26.0,4.7,360,24.1
2024-07-01T19:00,22.2,0.20,0.00,0.20,24.2,8.7,336,19.4
2024-07-01T20:00,21.3,0.10,0.00,0.10,22.4,12.5,316,23.0
2024-07-01T21:00,20.1,0.00,0.00,0.00,22.2,5.4,360,22.7
2024-07-01T22:00,19.6,0.00,0.00,0.00,21.8,5.6,345,10.8
2024-07-01T23:00,19.2,0.00,0.00,0.00,21.9,2.6,326,10.1
2024-07-02T00:00,18.9,0.00,0.00,0.00,21.7,1.0,315,6.1
2024-07-02T01:00,18.2,0.00,0.00,0.00,20.7,1.9,292,5.0
2024-07-02T02:00,17.8,0.00,0.00,0.00,20.3,0.4,360,5.4
2024-07-02T03:00,18.2,0.00,0.00,0.00,19.7,7.8,283,22.7
2024-07-02T04:00,17.7,0.00,0.00,0.00,19.4,5.3,298,13.7
2024-07-02T05:00,17.1,0.00,0.00,0.00,18.4,5.0,300,10.8
2024-07-02T06:00,16.5,0.00,0.00,0.00,17.8,4.2,329,10.1
2024-07-02T07:00,17.9,0.00,0.00,0.00,19.3,5.7,342,10.8
2024-07-02T08:00,19.7,0.00,0.00,0.00,21.8,4.5,331,11.9
2024-07-02T09:00,22.3,0.00,0.00,0.00,24.6,1.5,346,11.5
2024-07-02T10:00,24.1,0.00,0.00,0.00,26.0,1.3,146,9.4
2024-07-02T11:00,25.2,0.00,0.00,0.00,27.3,4.0,170,13.3
2024-07-02T12:00,26.0,0.00,0.00,0.00,28.1,5.8,173,16.2
2024-07-02T13:00,26.3,0.00,0.00,0.00,27.7,7.8,193,18.7
2024-07-02T14:00,25.9,0.00,0.00,0.00,26.4,10.9,224,23.8
2024-07-02T15:00,25.5,0.00,0.00,0.00,26.7,5.4,233,20.5
2024-07-02T16:00,26.2,0.00,0.00,0.00,27.9,5.0,330,16.9
2024-07-02T17:00,24.8,1.30,0.00,1.30,27.1,1.5,315,16.9
2024-07-02T18:00,24.9,0.30,0.00,0.30,26.9,2.3,18,11.2
2024-07-02T19:00,24.7,0.00,0.00,0.00,26.8,3.9,22,9.0
2024-07-02T20:00,23.0,0.50,0.00,0.50,25.6,4.0,27,11.9
2024-07-02T21:00,20.7,0.00,0.00,0.00,22.4,7.3,9,9.0
2024-07-02T22:00,20.5,0.00,0.00,0.00,22.1,6.3,13,9.7
2024-07-02T23:00,19.0,0.60,0.00,0.60,18.8,14.1,3,31.7
2024-07-03T00:00,17.7,2.40,0.00,2.40,18.7,7.8,326,24.8
2024-07-03T01:00,17.5,0.40,0.00,0.40,17.9,12.0,303,20.2
2024-07-03T02:00,18.1,1.10,0.00,1.10,18.8,10.0,308,24.1
2024-07-03T03:00,18.5,0.90,0.00,0.90,18.8,10.7,42,20.2
2024-07-03T04:00,17.6,5.00,0.00,5.00,17.4,12.0,39,22.3
2024-07-03T05:00,16.9,5.10,0.00,5.10,16.5,12.9,36,26.6
2024-07-03T06:00,16.5,3.50,0.00,3.50,16.3,11.0,23,25.6
2024-07-03T07:00,16.1,3.80,0.00,3.80,15.9,11.2,345,23.0
2024-07-03T08:00,16.5,2.60,0.00,2.60,16.1,12.6,323,23.4
2024-07-03T09:00,17.9,0.70,0.00,0.70,18.6,8.0,355,22.3
2024-07-03T10:00,19.7,0.00,0.00,0.00,20.2,6.7,16,16.2
2024-07-03T11:00,20.8,0.00,0.00,0.00,21.2,6.5,56,15.1
2024-07-03T12:00,22.1,0.00,0.00,0.00,22.5,6.9,62,17.6
2024-07-03T13:00,23.1,0.00,0.00,0.00,24.0,5.5,79,18.0
2024-07-03T14:00,23.4,0.00,0.00,0.00,24.0,2.7,113,16.2
2024-07-03T15:00,23.5,0.00,0.00,0.00,24.6,3.5,114,15.1
2024-07-03T16:00,23.2,0.00,0.00,0.00,23.4,2.9,173,13.3
2024-07-03T17:00,23.4,0.00,0.00,0.00,23.5,4.7,184,11.9
2024-07-03T18:00,23.0,0.00,0.00,0.00,23.5,3.8,229,12.2
2024-07-03T19:00,22.3,0.10,0.00,0.10,23.2,4.0,275,9.0
2024-07-03T20:00,20.7,0.00,0.00,0.00,21.1,6.2,324,11.5
2024-07-03T21:00,19.2,0.20,0.00,0.20,19.2,6.9,313,14.4
2024-07-03T22:00,17.9,0.80,0.00,0.80,18.6,4.7,293,12.2
2024-07-03T23:00,17.7,0.10,0.00,0.10,19.6,1.1,288,7.9
2024-07-04T00:00,17.4,0.10,0.00,0.10,19.2,2.2,279,5.0
2024-07-04T01:00,17.4,0.00,0.00,0.00,18.6,3.8,287,6.8
2024-07-04T02:00,16.8,0.00,0.00,0.00,18.0,4.1,322,9.0
2024-07-04T03:00,16.6,0.00,0.00,0.00,17.8,4.7,32,9.7
2024-07-04T04:00,15.6,0.00,0.00,0.00,16.4,5.8,356,8.6
2024-07-04T05:00,15.6,0.00,0.00,0.00,16.7,3.9,326,7.2
2024-07-04T06:00,15.7,0.00,0.00,0.00,17.0,2.0,315,5.8
2024-07-04T07:00,17.2,0.00,0.00,0.00,18.5,5.7,288,10.1
2024-07-04T08:00,19.3,0.00,0.00,0.00,20.9,4.7,293,11.9
2024-07-04T09:00,20.9,0.00,0.00,0.00,22.5,3.6,307,11.9
2024-07-04T10:00,22.5,0.00,0.00,0.00,24.1,1.3,326,11.5
2024-07-04T11:00,23.5,0.00,0.00,0.00,25.0,3.3,103,13.0
2024-07-04T12:00,24.2,0.00,0.00,0.00,25.3,6.3,114,17.3
2024-07-04T13:00,24.7,0.00,0.00,0.00,26.3,5.8,112,18.0
2024-07-04T14:00,25.1,0.00,0.00,0.00,27.1,4.6,135,16.9
2024-07-04T15:00,25.2,0.00,0.00,0.00,27.1,7.0,201,19.8
2024-07-04T16:00,25.1,0.00,0.00,0.00,26.2,8.0,216,19.1
2024-07-04T17:00,25.2,0.00,0.00,0.00,26.1,5.9,218,19.1
2024-07-04T18:00,25.3,0.00,0.00,0.00,26.1,5.8,210,15.1
2024-07-04T19:00,24.6,0.00,0.00,0.00,26.1,4.5,209,13.0
2024-07-04T20:00,23.0,0.00,0.00,0.00,25.4,3.7,169,9.4
2024-07-04T21:00,20.6,0.00,0.00,0.00,22.2,6.8,148,8.6
2024-07-04T22:00,21.2,0.00,0.00,0.00,23.0,3.3,41,7.9
2024-07-04T23:00,18.5,0.00,0.00,0.00,20.0,5.4,340,6.5
2024-07-05T00:00,17.9,0.00,0.00,0.00,19.6,3.1,324,7.2
2024-07-05T01:00,17.4,0.00,0.00,0.00,19.1,1.6,333,5.8
2024-07-05T02:00,17.5,0.00,0.00,0.00,18.9,2.4,333,6.5
2024-07-05T03:00,17.9,0.00,0.00,0.00,19.0,2.8,310,6.5
2024-07-05T04:00,17.1,0.00,0.00,0.00,17.9,4.4,325,9.4
2024-07-05T05:00,16.1,0.00,0.00,0.00,16.9,5.3,332,10.8
2024-07-05T06:00,16.2,0.00,0.00,0.00,16.7,6.2,339,11.2
2024-07-05T07:00,18.0,0.00,0.00,0.00,18.7,6.4,344,12.6
2024-07-05T08:00,20.3,0.00,0.00,0.00,21.8,4.3,5,12.2
2024-07-05T09:00,22.2,0.00,0.00,0.00,23.9,2.8,50,11.2
2024-07-05T10:00,23.6,0.00,0.00,0.00,25.4,3.5,114,12.6
2024-07-05T11:00,24.7,0.00,0.00,0.00,27.4,4.4,145,15.1
2024-07-05T12:00,25.7,0.00,0.00,0.00,28.6,5.8,176,16.9
2024-07-05T13:00,26.7,0.00,0.00,0.00,29.5,5.9,194,17.3
2024-07-05T14:00,27.3,0.00,0.00,0.00,29.5,6.8,205,17.6
2024-07-05T15:00,27.8,0.00,0.00,0.00,29.2,7.9,210,18.7
2024-07-05T16:00,27.4,0.00,0.00,0.00,28.1,11.6,185,23.4
2024-07-05T17:00,26.0,0.00,0.00,0.00,26.8,13.6,168,29.2
2024-07-05T18:00,25.0,0.00,0.00,0.00,26.0,11.6,150,27.7
2024-07-05T19:00,24.5,0.00,0.00,0.00,26.5,6.0,155,22.7
2024-07-05T20:00,24.1,0.00,0.00,0.00,26.7,3.1,54,11.9
2024-07-05T21:00,21.5,0.00,0.00,0.00,23.7,6.1,28,7.9
2024-07-05T22:00,22.9,0.00,0.00,0.00,25.4,1.5,315,7.2
2024-07-05T23:00,20.5,0.00,0.00,0.00,22.8,3.2,270,4.0
2024-07-06T00:00,19.7,0.00,0.00,0.00,21.7,4.4,279,6.1
2024-07-06T01:00,19.7,0.00,0.00,0.00,22.0,2.3,309,5.8
2024-07-06T02:00,18.8,0.00,0.00,0.00,20.8,4.0,333,5.0
2024-07-06T03:00,19.6,0.00,0.00,0.00,21.3,5.0,300,10.4
2024-07-06T04:00,19.0,0.00,0.00,0.00,20.8,4.4,325,8.6
2024-07-06T05:00,18.5,0.00,0.00,0.00,20.3,4.6,342,8.6
2024-07-06T06:00,18.4,0.00,0.00,0.00,20.2,4.7,360,8.6
2024-07-06T07:00,19.9,0.00,0.00,0.00,21.8,6.4,27,10.8
2024-07-06T08:00,21.3,0.00,0.00,0.00,23.3,5.8,60,13.7
2024-07-06T09:00,22.5,0.00,0.00,0.00,24.5,7.4,76,17.3
2024-07-06T10:00,23.8,0.00,0.00,0.00,25.7,8.0,80,19.8
2024-07-06T11:00,25.0,0.00,0.00,0.00,27.4,7.9,93,20.2
2024-07-06T12:00,25.9,0.00,0.00,0.00,29.1,7.3,101,20.2
2024-07-06T13:00,26.7,0.00,0.00,0.00,30.2,6.8,115,19.4
2024-07-06T14:00,27.1,0.30,0.00,0.30,30.3,6.2,144,18.4
2024-07-06T15:00,27.2,0.10,0.00,0.10,30.0,8.8,171,20.5
2024-07-06T16:00,27.0,0.10,0.00,0.10,29.5,9.1,173,21.6
2024-07-06T17:00,26.8,0.20,0.00,0.20,28.9,8.1,167,20.9
2024-07-06T18:00,26.5,0.10,0.00,0.10,29.4,3.6,143,18.7
2024-07-06T19:00,26.3,0.00,0.00,0.00,29.4,2.9,150,10.1
2024-07-06T20:00,24.9,0.00,0.00,0.00,28.4,4.3,114,9.7
2024-07-06T21:00,22.8,0.00,0.00,0.00,25.9,7.3,101,8.3
2024-07-06T22:00,23.6,0.00,0.00,0.00,26.9,3.9,56,9.0
2024-07-06T23:00,22.3,0.20,0.00,0.20,25.2,4.7,4,11.5
2024-07-07T00:00,21.9,0.00,0.00,0.00,23.6,10.5,4,18.7
2024-07-07T01:00,21.1,0.00,0.00,0.00,22.7,8.7,5,19.1
2024-07-07T02:00,20.0,0.00,0.00,0.00,21.8,6.8,18,14.8
2024-07-07T03:00,19.2,0.30,0.00,0.30,20.3,15.1,40,32.4
2024-07-07T04:00,19.7,0.00,0.00,0.00,21.4,9.7,31,27.4
2024-07-07T05:00,19.6,0.00,0.00,0.00,21.7,5.4,360,15.8
2024-07-07T06:00,19.5,0.00,0.00,0.00,21.8,4.4,9,9.4
2024-07-07T07:00,20.5,0.00,0.00,0.00,22.9,6.2,350,10.8
2024-07-07T08:00,22.1,0.00,0.00,0.00,24.8,6.3,13,13.3
2024-07-07T09:00,23.7,0.00,0.00,0.00,25.6,10.0,38,20.2
2024-07-07T10:00,24.9,0.00,0.00,0.00,26.4,13.0,56,26.6
2024-07-07T11:00,25.7,0.00,0.00,0.00,28.0,13.6,73,29.2
2024-07-07T12:00,26.5,0.10,0.00,0.10,29.4,13.0,92,29.2
2024-07-07T13:00,26.6,0.00,0.00,0.00,29.6,7.8,112,28.4
2024-07-07T14:00,26.7,0.10,0.00,0.10,30.1,5.9,166,18.7
2024-07-07T15:00,27.1,0.10,0.00,0.10,30.9,4.3,114,23.4
2024-07-07T16:00,25.8,0.70,0.00,0.70,28.1,6.0,245,19.4
2024-07-07T17:00,21.6,3.60,0.00,3.60,23.4,12.9,293,36.0
2024-07-07T18:00,23.9,0.00,0.00,0.00,27.0,5.6,333,24.1
2024-07-07T19:00,24.7,0.00,0.00,0.00,27.9,4.0,10,13.0
2024-07-07T20:00,24.3,0.00,0.00,0.00,28.1,3.2,360,7.9
2024-07-07T21:00,22.6,0.00,0.00,0.00,25.7,5.8,360,7.6
2024-07-07T22:00,22.6,0.00,0.00,0.00,26.1,3.1,324,6.5
2024-07-07T23:00,21.7,0.00,0.00,0.00,24.7,5.5,328,9.7
2024-07-08T00:00,21.2,0.00,0.00,0.00,23.9,6.6,331,12.2
2024-07-08T01:00,20.5,0.10,0.00,0.10,22.9,6.1,320,12.6
2024-07-08T02:00,20.4,0.00,0.00,0.00,22.7,6.2,324,12.6
2024-07-08T03:00,19.8,0.00,0.00,0.00,21.6,7.2,323,14.8
2024-07-08T04:00,19.6,0.00,0.00,0.00,21.3,7.7,332,13.7
2024-07-08T05:00,19.9,0.00,0.00,0.00,21.3,8.6,338,16.6
2024-07-08T06:00,19.6,0.00,0.00,0.00,21.6,4.2,340,15.5
2024-07-08T07:00,20.3,0.00,0.00,0.00,21.9,7.8,326,15.1
2024-07-08T08:00,22.4,0.00,0.00,0.00,25.1,4.9,324,14.8
2024-07-08T09:00,24.5,0.00,0.00,0.00,27.1,3.3,347,11.2
2024-07-08T10:00,26.2,0.00,0.00,0.00,29.0,1.1,342,10.4
2024-07-08T11:00,27.4,0.00,0.00,0.00,30.7,1.9,158,10.1
2024-07-08T12:00,28.2,0.00,0.00,0.00,32.1,4.2,160,14.0
2024-07-08T13:00,28.7,0.00,0.00,0.00,32.8,5.4,180,16.2
2024-07-08T14:00,29.2,0.00,0.00,0.00,33.3,5.8,187,16.6
2024-07-08T15:00,29.7,0.00,0.00,0.00,33.4,7.0,192,17.3
2024-07-08T16:00,29.6,0.00,0.00,0.00,32.7,8.9,207,19.8
2024-07-08T17:00,29.4,0.00,0.00,0.00,31.9,8.3,214,19.8
2024-07-08T18:00,29.0,0.00,0.00,0.00,31.2,7.9,231,18.0
2024-07-08T19:00,28.4,0.00,0.00,0.00,31.7,5.2,245,16.2
2024-07-08T20:00,27.2,0.00,0.00,0.00,32.4,3.6,276,10.1
2024-07-08T21:00,26.8,0.00,0.00,0.00,30.1,2.1,59,4.3
2024-07-08T22:00,25.4,0.00,0.00,0.00,28.8,1.8,323,3.2
2024-07-08T23:00,22.1,0.00,0.00,0.00,25.2,2.9,330,4.7
2024-07-09T00:00,21.7,0.00,0.00,0.00,24.4,3.7,331,8.6
2024-07-09T01:00,20.5,0.00,0.00,0.00,23.0,4.4,325,10.1
2024-07-09T02:00,19.9,0.00,0.00,0.00,22.1,5.9,322,11.5
2024-07-09T03:00,20.7,0.00,0.00,0.00,22.6,7.5,325,14.0
2024-07-09T04:00,20.8,0.00,0.00,0.00,22.4,8.7,322,15.5
2024-07-09T05:00,20.7,0.00,0.00,0.00,22.0,9.1,326,16.9
2024-07-09T06:00,20.3,0.00,0.00,0.00,21.5,8.1,339,16.6
2024-07-09T07:00,21.1,0.00,0.00,0.00,22.5,9.1,326,16.9
2024-07-09T08:00,23.9,0.00,0.00,0.00,26.1,8.1,328,17.6
2024-07-09T09:00,26.7,0.00,0.00,0.00,30.2,5.0,339,15.5
2024-07-09T10:00,29.1,0.00,0.00,0.00,32.2,3.6,360,12.6
2024-07-09T11:00,30.0,0.00,0.00,0.00,33.7,5.8,60,14.8
2024-07-09T12:00,30.6,0.00,0.00,0.00,34.7,8.0,72,18.7
2024-07-09T13:00,30.8,0.00,0.00,0.00,35.0,8.4,80,19.8
2024-07-09T14:00,31.1,0.00,0.00,0.00,35.6,6.5,93,19.8
2024-07-09T15:00,32.0,0.00,0.00,0.00,36.3,6.0,123,16.2
2024-07-09T16:00,32.1,0.00,0.00,0.00,36.3,5.6,130,15.5
2024-07-09T17:00,31.8,0.00,0.00,0.00,35.3,5.9,137,14.8
2024-07-09T18:00,31.4,0.00,0.00,0.00,35.1,5.0,150,14.0
2024-07-09T19:00,30.7,0.00,0.00,0.00,35.3,4.4,145,11.2
2024-07-09T20:00,28.8,0.00,0.00,0.00,35.0,3.8,131,8.3
2024-07-09T21:00,29.3,0.00,0.00,0.00,34.2,0.8,333,5.8
2024-07-09T22:00,25.2,0.00,0.00,0.00,29.6,4.1,315,5.0
2024-07-09T23:00,24.5,0.00,0.00,0.00,28.1,4.8,312,9.7
2024-07-10T00:00,23.0,0.00,0.00,0.00,25.9,6.6,315,13.0
2024-07-10T01:00,22.3,0.00,0.00,0.00,24.8,8.4,320,15.1
2024-07-10T02:00,22.5,0.00,0.00,0.00,24.7,9.5,331,16.9
2024-07-10T03:00,24.7,0.00,0.00,0.00,28.0,4.8,318,16.2
2024-07-10T04:00,24.3,0.10,0.00,0.10,26.6,9.4,313,18.4
2024-07-10T05:00,23.1,0.00,0.00,0.00,26.2,4.7,337,16.9
2024-07-10T06:00,23.3,0.00,0.00,0.00,25.2,10.1,354,16.6
2024-07-10T07:00,24.0,0.00,0.00,0.00,25.8,12.3,339,23.8
2024-07-10T08:00,25.9,0.00,0.00,0.00,28.6,10.9,326,22.0
2024-07-10T09:00,28.0,0.00,0.00,0.00,31.6,9.2,329,18.7
2024-07-10T10:00,30.1,0.00,0.00,0.00,33.3,8.1,339,18.7
2024-07-10T11:00,31.6,0.00,0.00,0.00,35.8,4.7,23,17.3
2024-07-10T12:00,32.2,0.00,0.00,0.00,37.1,6.1,90,16.2
2024-07-10T13:00,32.5,0.00,0.00,0.00,37.1,7.4,119,18.0
2024-07-10T14:00,33.0,0.00,0.00,0.00,37.6,6.1,140,18.4
2024-07-10T15:00,33.2,0.00,0.00,0.00,37.4,6.8,155,20.9
2024-07-10T16:00,33.1,0.00,0.00,0.00,36.7,4.8,193,16.2
2024-07-10T17:00,33.0,0.00,0.00,0.00,36.1,4.6,231,12.6
2024-07-10T18:00,32.7,0.00,0.00,0.00,36.0,4.3,228,11.2
2024-07-10T19:00,32.4,0.00,0.00,0.00,35.5,6.0,205,11.9
2024-07-10T20:00,29.7,0.00,0.00,0.00,34.4,5.1,225,11.2
2024-07-10T21:00,27.1,0.00,0.00,0.00,30.9,7.3,259,10.1
2024-07-10T22:00,25.9,0.00,0.00,0.00,29.8,5.6,297,9.7
2024-07-10T23:00,24.8,0.00,0.00,0.00,28.7,4.1,315,8.3
2024-07-11T00:00,24.0,0.00,0.00,0.00,27.7,2.3,309,6.1
2024-07-11T01:00,23.0,0.00,0.00,0.00,26.5,3.8,319,8.6
2024-07-11T02:00,22.1,0.00,0.00,0.00,25.5,5.2,326,11.2
2024-07-11T03:00,22.9,0.00,0.00,0.00,25.8,6.2,339,12.6
2024-07-11T04:00,23.0,0.00,0.00,0.00,25.6,6.4,344,12.2
2024-07-11T05:00,22.9,0.00,0.00,0.00,25.0,7.6,341,13.3
2024-07-11T06:00,22.7,0.00,0.00,0.00,24.5,8.6,338,15.8
2024-07-11T07:00,23.5,0.00,0.00,0.00,25.7,8.1,347,15.8
2024-07-11T08:00,25.6,0.00,0.00,0.00,28.7,7.2,354,15.8
2024-07-11T09:00,28.0,0.00,0.00,0.00,31.6,5.2,12,14.8
2024-07-11T10:00,29.8,0.00,0.00,0.00,33.9,3.3,41,12.6
2024-07-11T11:00,30.9,0.00,0.00,0.00,36.2,4.0,85,13.0
2024-07-11T12:00,31.8,0.00,0.00,0.00,37.3,7.2,96,18.0
2024-07-11T13:00,32.1,0.60,0.00,0.60,37.1,8.4,97,20.2
2024-07-11T14:00,32.5,0.20,0.00,0.20,38.0,6.2,97,19.8
2024-07-11T15:00,32.2,0.00,0.00,0.00,38.4,1.6,117,13.0
2024-07-11T16:00,32.8,0.00,0.00,0.00,38.3,2.5,188,11.5
2024-07-11T17:00,33.0,0.00,0.00,0.00,37.2,4.8,207,14.0
2024-07-11T18:00,32.6,0.00,0.00,0.00,36.4,5.1,219,14.4
2024-07-11T19:00,31.9,0.00,0.00,0.00,37.2,3.1,234,10.8
2024-07-11T20:00,30.3,0.00,0.00,0.00,36.1,4.4,235,9.0
2024-07-11T21:00,30.2,0.00,0.00,0.00,34.8,2.5,172,5.4
2024-07-11T22:00,26.6,0.00,0.00,0.00,31.1,7.0,55,7.2
2024-07-11T23:00,25.7,0.00,0.00,0.00,29.9,8.4,43,10.4
2024-07-12T00:00,25.2,0.00,0.00,0.00,29.3,6.2,353,10.1
2024-07-12T01:00,25.0,0.00,0.00,0.00,28.8,4.9,343,9.0
2024-07-12T02:00,23.9,0.00,0.00,0.00,27.8,3.1,324,8.6
2024-07-12T03:00,23.8,0.00,0.00,0.00,27.7,4.0,350,7.9
2024-07-12T04:00,23.7,0.00,0.00,0.00,27.5,4.0,360,6.5
2024-07-12T05:00,23.1,0.00,0.00,0.00,26.4,5.9,346,10.8
2024-07-12T06:00,22.4,0.00,0.00,0.00,25.0,8.2,345,14.8
2024-07-12T07:00,23.3,0.00,0.00,0.00,26.0,8.6,345,15.5
2024-07-12T08:00,25.6,0.00,0.00,0.00,29.0,7.6,341,16.2
2024-07-12T09:00,27.6,0.00,0.00,0.00,31.2,5.8,7,14.4
2024-07-12T10:00,28.6,0.00,0.00,0.00,31.9,6.1,360,13.7
2024-07-12T11:00,24.2,6.90,0.00,6.90,27.2,8.9,302,36.4
2024-07-12T12:00,24.6,0.30,0.00,0.30,28.1,8.4,335,19.4
2024-07-12T13:00,28.4,0.00,0.00,0.00,33.8,5.6,345,22.0
2024-07-12T14:00,30.1,0.00,0.00,0.00,36.1,3.5,66,16.6
